STOCK_NAME,STOCK_DATE,AMT
Сбербанк,30.10.2020,  26.593706
Сбербанк,31.10.2020,  26.590025
Сбербанк,01.11.2020,  26.586345
Сбербанк,02.11.2020,  27.044258
Сбербанк,03.11.2020,  27.659290
Сбербанк,04.11.2020,  27.652768
Сбербанк,05.11.2020,  28.637389
Сбербанк,06.11.2020,  28.736333
Сбербанк,07.11.2020,  28.729557
Сбербанк,08.11.2020,  28.722782
Сбербанк,09.11.2020,  30.108901
Сбербанк,10.11.2020,  31.164373
Сбербанк,11.11.2020,  32.225944
Сбербанк,12.11.2020,  31.938644
Сбербанк,13.11.2020,  32.051145
Сбербанк,14.11.2020,  32.043587
Сбербанк,15.11.2020,  32.036031
Сбербанк,16.11.2020,  32.687526
Сбербанк,17.11.2020,  32.378045
Сбербанк,18.11.2020,  31.976484
Сбербанк,19.11.2020,  31.647556
Сбербанк,20.11.2020,  31.528160
Сбербанк,21.11.2020,  31.520726
Сбербанк,22.11.2020,  31.513293
Сбербанк,23.11.2020,  31.542708
Сбербанк,24.11.2020,  32.539084
Сбербанк,25.11.2020,  33.133820
Сбербанк,26.11.2020,  32.887993
Сбербанк,27.11.2020,  33.076126
Сбербанк,28.11.2020,  33.068327
Сбербанк,29.11.2020,  33.060529
Сбербанк,30.11.2020,  32.795238
Сбербанк,01.12.2020,  34.255935
Сбербанк,02.12.2020,  34.673558
Сбербанк,03.12.2020,  34.543541
Сбербанк,04.12.2020,  35.434634
Сбербанк,05.12.2020,  35.425187
Сбербанк,06.12.2020,  35.415743
Сбербанк,07.12.2020,  35.978047
Сбербанк,08.12.2020,  36.116598
Сбербанк,09.12.2020,  36.290459
Сбербанк,10.12.2020,  36.976551
Сбербанк,11.12.2020,  37.167115
Сбербанк,12.12.2020,  37.157206
Сбербанк,13.12.2020,  37.147300
Сбербанк,14.12.2020,  36.642633
Сбербанк,15.12.2020,  36.469295
Сбербанк,16.12.2020,  36.413785
Сбербанк,17.12.2020,  36.423695
Сбербанк,18.12.2020,  35.323526
Сбербанк,19.12.2020,  35.314109
Сбербанк,20.12.2020,  35.304694
Сбербанк,21.12.2020,  34.201776
Сбербанк,22.12.2020,  34.225311
Сбербанк,23.12.2020,  35.268630
Сбербанк,24.12.2020,  35.157405
Сбербанк,25.12.2020,  35.320301
Сбербанк,26.12.2020,  35.310885
Сбербанк,27.12.2020,  35.301471
Сбербанк,28.12.2020,  35.821492
Сбербанк,29.12.2020,  35.459950
Сбербанк,30.12.2020,  35.404880
Сбербанк,31.12.2020,  35.395441
Сбербанк,01.01.2021,  35.386004
Сбербанк,02.01.2021,  35.378383
Сбербанк,03.01.2021,  35.370763
Сбербанк,04.01.2021,  35.408707
Сбербанк,05.01.2021,  35.817564
Сбербанк,06.01.2021,  35.514470
Сбербанк,07.01.2021,  35.506821
Сбербанк,08.01.2021,  36.892190
Сбербанк,09.01.2021,  36.884244
Сбербанк,10.01.2021,  36.876300
Сбербанк,11.01.2021,  37.628758
Сбербанк,12.01.2021,  37.685630
Сбербанк,13.01.2021,  36.870667
Сбербанк,14.01.2021,  36.993924
Сбербанк,15.01.2021,  35.961274
Сбербанк,16.01.2021,  35.953528
Сбербанк,17.01.2021,  35.945784
Сбербанк,18.01.2021,  36.313127
Сбербанк,19.01.2021,  36.097691
Сбербанк,20.01.2021,  36.298783
Сбербанк,21.01.2021,  35.590568
Сбербанк,22.01.2021,  34.785399
Сбербанк,23.01.2021,  34.777907
Сбербанк,24.01.2021,  34.770416
Сбербанк,25.01.2021,  34.380632
Сбербанк,26.01.2021,  34.896664
Сбербанк,27.01.2021,  34.391730
Сбербанк,28.01.2021,  34.443897
Сбербанк,29.01.2021,  33.420061
Сбербанк,30.01.2021,  33.412862
Сбербанк,31.01.2021,  33.405666
Сбербанк,01.02.2021,  34.134735
Сбербанк,02.02.2021,  34.041180
Сбербанк,03.02.2021,  34.080879
Сбербанк,04.02.2021,  34.922142
Сбербанк,05.02.2021,  35.117965
Сбербанк,06.02.2021,  35.108221
Сбербанк,07.02.2021,  35.098480
Сбербанк,08.02.2021,  35.540750
Сбербанк,09.02.2021,  34.727829
Сбербанк,10.02.2021,  34.320648
Сбербанк,11.02.2021,  34.156280
Сбербанк,12.02.2021,  34.314506
Сбербанк,13.02.2021,  34.304985
Сбербанк,14.02.2021,  34.295467
Сбербанк,15.02.2021,  35.034829
Сбербанк,16.02.2021,  34.907847
Сбербанк,17.02.2021,  34.898162
Сбербанк,18.02.2021,  34.384921
Сбербанк,19.02.2021,  34.935450
Сбербанк,20.02.2021,  34.818923
Сбербанк,21.02.2021,  34.809262
Сбербанк,22.02.2021,  35.211267
Сбербанк,23.02.2021,  35.201497
Сбербанк,24.02.2021,  34.959013
Сбербанк,25.02.2021,  34.796354
Сбербанк,26.02.2021,  34.717309
Сбербанк,27.02.2021,  34.707677
Сбербанк,28.02.2021,  34.698047
Сбербанк,01.03.2021,  35.126246
Сбербанк,02.03.2021,  35.827382
Сбербанк,03.03.2021,  35.679889
Сбербанк,04.03.2021,  35.254018
Сбербанк,05.03.2021,  35.599324
Сбербанк,06.03.2021,  35.591770
Сбербанк,07.03.2021,  35.584218
Сбербанк,08.03.2021,  35.576668
Сбербанк,09.03.2021,  36.631707
Сбербанк,10.03.2021,  36.169002
Сбербанк,11.03.2021,  36.643069
Сбербанк,12.03.2021,  36.498232
Сбербанк,13.03.2021,  36.490488
Сбербанк,14.03.2021,  36.482745
Сбербанк,15.03.2021,  37.474793
Сбербанк,16.03.2021,  37.414367
Сбербанк,17.03.2021,  36.257351
Сбербанк,18.03.2021,  35.725135
Сбербанк,19.03.2021,  36.513126
Сбербанк,20.03.2021,  36.505378
Сбербанк,21.03.2021,  36.497632
Сбербанк,22.03.2021,  36.896368
Сбербанк,23.03.2021,  36.115369
Сбербанк,24.03.2021,  36.515291
Сбербанк,25.03.2021,  36.618679
Сбербанк,26.03.2021,  37.193292
Сбербанк,27.03.2021,  37.185400
Сбербанк,28.03.2021,  37.177510
Сбербанк,29.03.2021,  37.435101
Сбербанк,30.03.2021,  37.420778
Сбербанк,31.03.2021,  37.128334
Сбербанк,01.04.2021,  37.020965
Сбербанк,02.04.2021,  37.200020
Сбербанк,03.04.2021,  37.192850
Сбербанк,04.04.2021,  37.185681
Сбербанк,05.04.2021,  36.806345
Сбербанк,06.04.2021,  35.871560
Сбербанк,07.04.2021,  36.180611
Сбербанк,08.04.2021,  36.162173
Сбербанк,09.04.2021,  35.796057
Сбербанк,10.04.2021,  35.789157
Сбербанк,11.04.2021,  35.782259
Сбербанк,12.04.2021,  35.861914
Сбербанк,13.04.2021,  36.644002
Сбербанк,14.04.2021,  36.538969
Сбербанк,15.04.2021,  36.091782
Сбербанк,16.04.2021,  36.692768
Сбербанк,17.04.2021,  36.685695
Сбербанк,18.04.2021,  36.678624
Сбербанк,19.04.2021,  36.572407
Сбербанк,20.04.2021,  36.527231
Сбербанк,21.04.2021,  36.752714
Сбербанк,22.04.2021,  37.117850
Сбербанк,23.04.2021,  37.238979
Сбербанк,24.04.2021,  37.231801
Сбербанк,25.04.2021,  37.224624
Сбербанк,26.04.2021,  37.481483
Сбербанк,27.04.2021,  37.884195
Сбербанк,28.04.2021,  37.875623
Сбербанк,29.04.2021,  37.691978
Сбербанк,30.04.2021,  37.764623
Сбербанк,01.05.2021,  37.757344
Сбербанк,02.05.2021,  37.748365
Сбербанк,03.05.2021,  37.739389
Сбербанк,04.05.2021,  38.486974
Сбербанк,05.05.2021,  38.767957
Сбербанк,06.05.2021,  39.864538
Сбербанк,07.05.2021,  40.262828
Сбербанк,08.05.2021,  40.253254
Сбербанк,09.05.2021,  40.243681
Сбербанк,10.05.2021,  40.518840
Сбербанк,11.05.2021,  38.860699
Сбербанк,12.05.2021,  40.259122
Сбербанк,13.05.2021,  40.878572
Сбербанк,14.05.2021,  40.517107
Сбербанк,15.05.2021,  40.507472
Сбербанк,16.05.2021,  40.497840
Сбербанк,17.05.2021,  40.466907
Сбербанк,18.05.2021,  40.702205
Сбербанк,19.05.2021,  39.524103
Сбербанк,20.05.2021,  39.477451
Сбербанк,21.05.2021,  40.067958
Сбербанк,22.05.2021,  40.058430
Сбербанк,23.05.2021,  40.048904
Сбербанк,24.05.2021,  39.968933
Сбербанк,25.05.2021,  40.770045
Сбербанк,26.05.2021,  40.788250
Сбербанк,27.05.2021,  41.536980
Сбербанк,28.05.2021,  41.107476
Сбербанк,29.05.2021,  41.097700
Сбербанк,30.05.2021,  41.087927
Сбербанк,31.05.2021,  41.241376
Сбербанк,01.06.2021,  41.339029
Сбербанк,02.06.2021,  41.645229
Сбербанк,03.06.2021,  41.427493
Сбербанк,04.06.2021,  41.223112
Сбербанк,05.06.2021,  41.213665
Сбербанк,06.06.2021,  41.204219
Сбербанк,07.06.2021,  41.802880
Сбербанк,08.06.2021,  41.700582
Сбербанк,09.06.2021,  41.684404
Сбербанк,10.06.2021,  41.653667
Сбербанк,11.06.2021,  41.429692
Сбербанк,12.06.2021,  41.420197
Сбербанк,13.06.2021,  41.410705
Сбербанк,14.06.2021,  41.549359
Сбербанк,15.06.2021,  41.326927
Сбербанк,16.06.2021,  41.198465
Сбербанк,17.06.2021,  41.491718
Сбербанк,18.06.2021,  40.874314
Сбербанк,19.06.2021,  40.864946
Сбербанк,20.06.2021,  40.855581
Сбербанк,21.06.2021,  40.991484
Сбербанк,22.06.2021,  40.893629
Сбербанк,23.06.2021,  40.892177
Сбербанк,24.06.2021,  40.910519
Сбербанк,25.06.2021,  41.139952
Сбербанк,26.06.2021,  41.130524
Сбербанк,27.06.2021,  41.121097
Сбербанк,28.06.2021,  40.804466
Сбербанк,29.06.2021,  40.349569
Сбербанк,30.06.2021,  40.386447
Сбербанк,01.07.2021,  40.288913
Сбербанк,02.07.2021,  40.497000
Сбербанк,03.07.2021,  40.492957
Сбербанк,04.07.2021,  40.488914
Сбербанк,05.07.2021,  40.433506
Сбербанк,06.07.2021,  39.947476
Сбербанк,07.07.2021,  40.038297
Сбербанк,08.07.2021,  39.846017
Сбербанк,09.07.2021,  39.964476
Сбербанк,10.07.2021,  39.960486
Сбербанк,11.07.2021,  39.956496
Сбербанк,12.07.2021,  40.303914
Сбербанк,13.07.2021,  39.874822
Сбербанк,14.07.2021,  39.673461
Сбербанк,15.07.2021,  39.698446
Сбербанк,16.07.2021,  39.316903
Сбербанк,17.07.2021,  39.312978
Сбербанк,18.07.2021,  39.309053
Сбербанк,19.07.2021,  38.333186
Сбербанк,20.07.2021,  38.939557
Сбербанк,21.07.2021,  38.772615
Сбербанк,22.07.2021,  39.085615
Сбербанк,23.07.2021,  38.964706
Сбербанк,24.07.2021,  38.960816
Сбербанк,25.07.2021,  38.956926
Сбербанк,26.07.2021,  39.867785
Сбербанк,27.07.2021,  39.386763
Сбербанк,28.07.2021,  39.802007
Сбербанк,29.07.2021,  39.826939
Сбербанк,30.07.2021,  40.147463
Сбербанк,31.07.2021,  40.143455
Сбербанк,01.08.2021,  40.139447
Сбербанк,02.08.2021,  40.258084
Сбербанк,03.08.2021,  40.699795
Сбербанк,04.08.2021,  40.856473
Сбербанк,05.08.2021,  41.474073
Сбербанк,06.08.2021,  41.909079
Сбербанк,07.08.2021,  41.906783
Сбербанк,08.08.2021,  41.904487
Сбербанк,09.08.2021,  42.921025
Сбербанк,10.08.2021,  43.338788
Сбербанк,11.08.2021,  43.308845
Сбербанк,12.08.2021,  43.131881
Сбербанк,13.08.2021,  43.143957
Сбербанк,14.08.2021,  43.141593
Сбербанк,15.08.2021,  43.139229
Сбербанк,16.08.2021,  43.226111
Сбербанк,17.08.2021,  43.898293
Сбербанк,18.08.2021,  43.948379
Сбербанк,19.08.2021,  43.655973
Сбербанк,20.08.2021,  42.732458
Сбербанк,21.08.2021,  42.730117
Сбербанк,22.08.2021,  42.727776
Сбербанк,23.08.2021,  43.191168
Сбербанк,24.08.2021,  42.612898
Сбербанк,25.08.2021,  42.576457
Сбербанк,26.08.2021,  42.307848
Сбербанк,27.08.2021,  42.944297
Сбербанк,28.08.2021,  42.941944
Сбербанк,29.08.2021,  42.939591
Сбербанк,30.08.2021,  43.051332
Сбербанк,31.08.2021,  43.004387
Сбербанк,01.09.2021,  43.871408
Сбербанк,02.09.2021,  43.132425
Сбербанк,03.09.2021,  43.216888
Сбербанк,04.09.2021,  43.208272
Сбербанк,05.09.2021,  43.199657
Сбербанк,06.09.2021,  43.146504
Сбербанк,07.09.2021,  42.691291
Сбербанк,08.09.2021,  43.434402
Сбербанк,09.09.2021,  42.680815
Сбербанк,10.09.2021,  42.703719
Сбербанк,11.09.2021,  42.695205
Сбербанк,12.09.2021,  42.686692
Сбербанк,13.09.2021,  42.829926
Сбербанк,14.09.2021,  42.699753
Сбербанк,15.09.2021,  43.610498
Сбербанк,16.09.2021,  42.749403
Сбербанк,17.09.2021,  43.076804
Сбербанк,18.09.2021,  43.068216
Сбербанк,19.09.2021,  43.059629
Сбербанк,20.09.2021,  42.706175
Сбербанк,21.09.2021,  42.218337
Сбербанк,22.09.2021,  42.804057
Сбербанк,23.09.2021,  42.693691
Сбербанк,24.09.2021,  42.478945
Сбербанк,25.09.2021,  42.470475
Сбербанк,26.09.2021,  42.462007
Сбербанк,27.09.2021,  43.267547
Сбербанк,28.09.2021,  42.948512
Сбербанк,29.09.2021,  42.826503
Сбербанк,30.09.2021,  44.455432
Сбербанк,01.10.2021,  44.119401
Сбербанк,02.10.2021,  44.103693
Сбербанк,03.10.2021,  44.087991
Сбербанк,04.10.2021,  45.031916
Сбербанк,05.10.2021,  47.274162
Сбербанк,06.10.2021,  47.397854
Сбербанк,07.10.2021,  47.985793
Сбербанк,08.10.2021,  48.499195
Сбербанк,09.10.2021,  48.481928
Сбербанк,10.10.2021,  48.464667
Сбербанк,11.10.2021,  50.342395
Сбербанк,12.10.2021,  49.050780
Сбербанк,13.10.2021,  49.164404
Сбербанк,14.10.2021,  48.795295
Сбербанк,15.10.2021,  48.224114
Сбербанк,16.10.2021,  48.206945
Сбербанк,17.10.2021,  48.189782
Сбербанк,18.10.2021,  47.237209
Сбербанк,19.10.2021,  48.331612
Сбербанк,20.10.2021,  47.923415
Сбербанк,21.10.2021,  47.186774
Сбербанк,22.10.2021,  47.140218
Сбербанк,23.10.2021,  47.123434
Сбербанк,24.10.2021,  47.106657
Сбербанк,25.10.2021,  47.816195
Сбербанк,26.10.2021,  48.079514
Сбербанк,27.10.2021,  47.959081
Сбербанк,28.10.2021,  47.167415
Сбербанк,29.10.2021,  45.960758
Сбербанк,30.10.2021,  45.944395
Сбербанк,31.10.2021,  45.928037
Сбербанк,01.11.2021,  47.822202
Сбербанк,02.11.2021,  47.773467
Сбербанк,03.11.2021,  47.684820
Сбербанк,04.11.2021,  47.669636
Сбербанк,05.11.2021,  46.377251
Сбербанк,06.11.2021,  46.362483
Сбербанк,07.11.2021,  46.347721
Сбербанк,08.11.2021,  46.098860
Сбербанк,09.11.2021,  45.962024
Сбербанк,10.11.2021,  44.817471
Сбербанк,11.11.2021,  45.778552
Сбербанк,12.11.2021,  44.652762
Сбербанк,13.11.2021,  44.638544
Сбербанк,14.11.2021,  44.624330
Сбербанк,15.11.2021,  44.199429
Сбербанк,16.11.2021,  43.353968
Сбербанк,17.11.2021,  43.594117
Сбербанк,18.11.2021,  43.200709
Сбербанк,19.11.2021,  41.985926
Сбербанк,20.11.2021,  41.972557
Сбербанк,21.11.2021,  41.959192
Сбербанк,22.11.2021,  39.588331
Сбербанк,23.11.2021,  41.840304
Сбербанк,24.11.2021,  41.107768
Сбербанк,25.11.2021,  40.591901
Сбербанк,26.11.2021,  38.933001
Сбербанк,27.11.2021,  38.920604
Сбербанк,28.11.2021,  38.908210
Сбербанк,29.11.2021,  40.448230
Сбербанк,30.11.2021,  40.234815
Сбербанк,01.12.2021,  41.422279
Сбербанк,02.12.2021,  41.717741
Сбербанк,03.12.2021,  40.923155
Сбербанк,04.12.2021,  40.912376
Сбербанк,05.12.2021,  40.901599
Сбербанк,06.12.2021,  39.212652
Сбербанк,07.12.2021,  39.494269
Сбербанк,08.12.2021,  37.847361
Сбербанк,09.12.2021,  38.276991
Сбербанк,10.12.2021,  37.889845
Сбербанк,11.12.2021,  37.879865
Сбербанк,12.12.2021,  37.869887
Сбербанк,13.12.2021,  35.721509
Сбербанк,14.12.2021,  36.254195
Сбербанк,15.12.2021,  36.467279
Сбербанк,16.12.2021,  37.632865
Сбербанк,17.12.2021,  37.497072
Сбербанк,18.12.2021,  37.487196
Сбербанк,19.12.2021,  37.477321
Сбербанк,20.12.2021,  36.641616
Сбербанк,21.12.2021,  37.051123
Сбербанк,22.12.2021,  37.333428
Сбербанк,23.12.2021,  37.171253
Сбербанк,24.12.2021,  37.299802
Сбербанк,25.12.2021,  37.289978
Сбербанк,26.12.2021,  37.280155
Сбербанк,27.12.2021,  37.497339
Сбербанк,28.12.2021,  37.401249
Сбербанк,29.12.2021,  37.202539
Сбербанк,30.12.2021,  37.190205
Сбербанк,31.12.2021,  37.180409
Сбербанк-п,01.01.2005,   4.159686
Сбербанк-п,02.01.2005,   4.156218
Сбербанк-п,03.01.2005,   4.152752
Сбербанк-п,04.01.2005,   4.149288
Сбербанк-п,05.01.2005,   4.145828
Сбербанк-п,06.01.2005,   4.142371
Сбербанк-п,07.01.2005,   4.138916
Сбербанк-п,08.01.2005,   4.135465
Сбербанк-п,09.01.2005,   4.132016
Сбербанк-п,10.01.2005,   4.128570
Сбербанк-п,11.01.2005,   4.151741
Сбербанк-п,12.01.2005,   4.125824
Сбербанк-п,13.01.2005,   4.112346
Сбербанк-п,14.01.2005,   4.113046
Сбербанк-п,15.01.2005,   4.109616
Сбербанк-п,16.01.2005,   4.106189
Сбербанк-п,17.01.2005,   4.030972
Сбербанк-п,18.01.2005,   4.020849
Сбербанк-п,19.01.2005,   4.033064
Сбербанк-п,20.01.2005,   3.988318
Сбербанк-п,21.01.2005,   3.987924
Сбербанк-п,22.01.2005,   3.984599
Сбербанк-п,23.01.2005,   3.981276
Сбербанк-п,24.01.2005,   4.046112
Сбербанк-п,25.01.2005,   4.120483
Сбербанк-п,26.01.2005,   4.103030
Сбербанк-п,27.01.2005,   4.111279
Сбербанк-п,28.01.2005,   4.255372
Сбербанк-п,29.01.2005,   4.251823
Сбербанк-п,30.01.2005,   4.248278
Сбербанк-п,31.01.2005,   4.318893
Сбербанк-п,01.02.2005,   4.416410
Сбербанк-п,02.02.2005,   4.411578
Сбербанк-п,03.02.2005,   4.416329
Сбербанк-п,04.02.2005,   4.425429
Сбербанк-п,05.02.2005,   4.423497
Сбербанк-п,06.02.2005,   4.421566
Сбербанк-п,07.02.2005,   4.445140
Сбербанк-п,08.02.2005,   4.478541
Сбербанк-п,09.02.2005,   4.484694
Сбербанк-п,10.02.2005,   4.471738
Сбербанк-п,11.02.2005,   4.455320
Сбербанк-п,12.02.2005,   4.453376
Сбербанк-п,13.02.2005,   4.451432
Сбербанк-п,14.02.2005,   4.510163
Сбербанк-п,15.02.2005,   4.542562
Сбербанк-п,16.02.2005,   4.556745
Сбербанк-п,17.02.2005,   4.645649
Сбербанк-п,18.02.2005,   4.672464
Сбербанк-п,19.02.2005,   4.670424
Сбербанк-п,20.02.2005,   4.668385
Сбербанк-п,21.02.2005,   4.710707
Сбербанк-п,22.02.2005,   4.728805
Сбербанк-п,23.02.2005,   4.726741
Сбербанк-п,24.02.2005,   4.822773
Сбербанк-п,25.02.2005,   4.859773
Сбербанк-п,26.02.2005,   4.857652
Сбербанк-п,27.02.2005,   4.855531
Сбербанк-п,28.02.2005,   4.881842
Сбербанк-п,01.03.2005,   4.812256
Сбербанк-п,02.03.2005,   4.737313
Сбербанк-п,03.03.2005,   4.789483
Сбербанк-п,04.03.2005,   4.899229
Сбербанк-п,05.03.2005,   4.864746
Сбербанк-п,06.03.2005,   4.862658
Сбербанк-п,07.03.2005,   4.860570
Сбербанк-п,08.03.2005,   4.858483
Сбербанк-п,09.03.2005,   4.822357
Сбербанк-п,10.03.2005,   4.735936
Сбербанк-п,11.03.2005,   4.722756
Сбербанк-п,12.03.2005,   4.720729
Сбербанк-п,13.03.2005,   4.718702
Сбербанк-п,14.03.2005,   4.709826
Сбербанк-п,15.03.2005,   4.707804
Сбербанк-п,16.03.2005,   4.617371
Сбербанк-п,17.03.2005,   4.694925
Сбербанк-п,18.03.2005,   4.701458
Сбербанк-п,19.03.2005,   4.699440
Сбербанк-п,20.03.2005,   4.697423
Сбербанк-п,21.03.2005,   4.640196
Сбербанк-п,22.03.2005,   4.736345
Сбербанк-п,23.03.2005,   4.681423
Сбербанк-п,24.03.2005,   4.734268
Сбербанк-п,25.03.2005,   4.721156
Сбербанк-п,26.03.2005,   4.719129
Сбербанк-п,27.03.2005,   4.717103
Сбербанк-п,28.03.2005,   4.744019
Сбербанк-п,29.03.2005,   4.747371
Сбербанк-п,30.03.2005,   4.703093
Сбербанк-п,31.03.2005,   4.810171
Сбербанк-п,01.04.2005,   4.885999
Сбербанк-п,02.04.2005,   4.884185
Сбербанк-п,03.04.2005,   4.882372
Сбербанк-п,04.04.2005,   4.911682
Сбербанк-п,05.04.2005,   4.921455
Сбербанк-п,06.04.2005,   4.956099
Сбербанк-п,07.04.2005,   4.981108
Сбербанк-п,08.04.2005,   4.972196
Сбербанк-п,09.04.2005,   4.970351
Сбербанк-п,10.04.2005,   4.968506
Сбербанк-п,11.04.2005,   4.882002
Сбербанк-п,12.04.2005,   4.908964
Сбербанк-п,13.04.2005,   5.067310
Сбербанк-п,14.04.2005,   5.035550
Сбербанк-п,15.04.2005,   5.018465
Сбербанк-п,16.04.2005,   5.016602
Сбербанк-п,17.04.2005,   5.014740
Сбербанк-п,18.04.2005,   4.869332
Сбербанк-п,19.04.2005,   4.950525
Сбербанк-п,20.04.2005,   4.944469
Сбербанк-п,21.04.2005,   4.952193
Сбербанк-п,22.04.2005,   5.001224
Сбербанк-п,23.04.2005,   4.999367
Сбербанк-п,24.04.2005,   4.997512
Сбербанк-п,25.04.2005,   4.985831
Сбербанк-п,26.04.2005,   5.002221
Сбербанк-п,27.04.2005,   4.993351
Сбербанк-п,28.04.2005,   5.019540
Сбербанк-п,29.04.2005,   4.989645
Сбербанк-п,30.04.2005,   4.987793
Сбербанк-п,01.05.2005,   4.985942
Сбербанк-п,02.05.2005,   4.984660
Сбербанк-п,03.05.2005,   5.049731
Сбербанк-п,04.05.2005,   5.125124
Сбербанк-п,05.05.2005,   5.165500
Сбербанк-п,06.05.2005,   5.091717
Сбербанк-п,07.05.2005,   5.182627
Сбербанк-п,08.05.2005,   5.181295
Сбербанк-п,09.05.2005,   5.179963
Сбербанк-п,10.05.2005,   5.178632
Сбербанк-п,11.05.2005,   5.088837
Сбербанк-п,12.05.2005,   5.084969
Сбербанк-п,13.05.2005,   5.132563
Сбербанк-п,14.05.2005,   5.099126
Сбербанк-п,15.05.2005,   5.097815
Сбербанк-п,16.05.2005,   5.078039
Сбербанк-п,17.05.2005,   5.160518
Сбербанк-п,18.05.2005,   5.156068
Сбербанк-п,19.05.2005,   5.140834
Сбербанк-п,20.05.2005,   5.097511
Сбербанк-п,21.05.2005,   5.096201
Сбербанк-п,22.05.2005,   5.094891
Сбербанк-п,23.05.2005,   5.126477
Сбербанк-п,24.05.2005,   5.184411
Сбербанк-п,25.05.2005,   5.147083
Сбербанк-п,26.05.2005,   5.129042
Сбербанк-п,27.05.2005,   5.109311
Сбербанк-п,28.05.2005,   5.107997
Сбербанк-п,29.05.2005,   5.106685
Сбербанк-п,30.05.2005,   5.099994
Сбербанк-п,31.05.2005,   5.198297
Сбербанк-п,01.06.2005,   5.171781
Сбербанк-п,02.06.2005,   5.161913
Сбербанк-п,03.06.2005,   5.146958
Сбербанк-п,04.06.2005,   5.145863
Сбербанк-п,05.06.2005,   5.144769
Сбербанк-п,06.06.2005,   5.140566
Сбербанк-п,07.06.2005,   5.108674
Сбербанк-п,08.06.2005,   5.423987
Сбербанк-п,09.06.2005,   5.417185
Сбербанк-п,10.06.2005,   5.407562
Сбербанк-п,11.06.2005,   5.406412
Сбербанк-п,12.06.2005,   5.405263
Сбербанк-п,13.06.2005,   5.404113
Сбербанк-п,14.06.2005,   5.402682
Сбербанк-п,15.06.2005,   5.401816
Сбербанк-п,16.06.2005,   5.428305
Сбербанк-п,17.06.2005,   5.565593
Сбербанк-п,18.06.2005,   5.564409
Сбербанк-п,19.06.2005,   5.563226
Сбербанк-п,20.06.2005,   5.538092
Сбербанк-п,21.06.2005,   5.535787
Сбербанк-п,22.06.2005,   5.706423
Сбербанк-п,23.06.2005,   6.248415
Сбербанк-п,24.06.2005,   6.367022
Сбербанк-п,25.06.2005,   6.365668
Сбербанк-п,26.06.2005,   6.364315
Сбербанк-п,27.06.2005,   6.443149
Сбербанк-п,28.06.2005,   6.423495
Сбербанк-п,29.06.2005,   6.549531
Сбербанк-п,30.06.2005,   6.607749
Сбербанк-п,01.07.2005,   6.741282
Сбербанк-п,02.07.2005,   6.740284
Сбербанк-п,03.07.2005,   6.739286
Сбербанк-п,04.07.2005,   6.715809
Сбербанк-п,05.07.2005,   6.722962
Сбербанк-п,06.07.2005,   6.941641
Сбербанк-п,07.07.2005,   6.883035
Сбербанк-п,08.07.2005,   6.995471
Сбербанк-п,09.07.2005,   6.994435
Сбербанк-п,10.07.2005,   6.993400
Сбербанк-п,11.07.2005,   7.002189
Сбербанк-п,12.07.2005,   6.936881
Сбербанк-п,13.07.2005,   7.184204
Сбербанк-п,14.07.2005,   7.139370
Сбербанк-п,15.07.2005,   7.113065
Сбербанк-п,16.07.2005,   7.112012
Сбербанк-п,17.07.2005,   7.110959
Сбербанк-п,18.07.2005,   7.088595
Сбербанк-п,19.07.2005,   7.846235
Сбербанк-п,20.07.2005,   7.849839
Сбербанк-п,21.07.2005,   8.100377
Сбербанк-п,22.07.2005,   8.967948
Сбербанк-п,23.07.2005,   8.966620
Сбербанк-п,24.07.2005,   8.965293
Сбербанк-п,25.07.2005,   9.384151
Сбербанк-п,26.07.2005,   8.682276
Сбербанк-п,27.07.2005,   8.723277
Сбербанк-п,28.07.2005,   8.540266
Сбербанк-п,29.07.2005,   8.087149
Сбербанк-п,30.07.2005,   8.085952
Сбербанк-п,31.07.2005,   8.084755
Сбербанк-п,01.08.2005,   8.143163
Сбербанк-п,02.08.2005,   8.210694
Сбербанк-п,03.08.2005,   7.785679
Сбербанк-п,04.08.2005,   8.591782
Сбербанк-п,05.08.2005,   8.648427
Сбербанк-п,06.08.2005,   8.648818
Сбербанк-п,07.08.2005,   8.649209
Сбербанк-п,08.08.2005,   8.733576
Сбербанк-п,09.08.2005,   8.493227
Сбербанк-п,10.08.2005,   8.727367
Сбербанк-п,11.08.2005,   8.579102
Сбербанк-п,12.08.2005,   8.545053
Сбербанк-п,13.08.2005,   8.545440
Сбербанк-п,14.08.2005,   8.545826
Сбербанк-п,15.08.2005,   8.697138
Сбербанк-п,16.08.2005,   9.212774
Сбербанк-п,17.08.2005,   9.898999
Сбербанк-п,18.08.2005,   9.936693
Сбербанк-п,19.08.2005,  10.278537
Сбербанк-п,20.08.2005,  10.279002
Сбербанк-п,21.08.2005,  10.279466
Сбербанк-п,22.08.2005,  10.924160
Сбербанк-п,23.08.2005,  10.994681
Сбербанк-п,24.08.2005,  11.064929
Сбербанк-п,25.08.2005,  11.118655
Сбербанк-п,26.08.2005,  10.603962
Сбербанк-п,27.08.2005,  10.604441
Сбербанк-п,28.08.2005,  10.604920
Сбербанк-п,29.08.2005,  10.724199
Сбербанк-п,30.08.2005,  10.759429
Сбербанк-п,31.08.2005,  10.746185
Сбербанк-п,01.09.2005,  10.771611
Сбербанк-п,02.09.2005,  10.881114
Сбербанк-п,03.09.2005,  10.880208
